player_id,player_name,team_name,gameweek,total_points,minutes,goals_scored,assists,clean_sheets,yellow_cards,red_cards,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
17,Martin Ødegaard,Arsenal,6,4,8,0,1,0,0,0,19.0,16.4,0.0,3.5,0,1,0,1,0,0.00,0.25,0.25,0.08
17,Martin Ødegaard,Arsenal,7,1,29,0,0,0,0,0,3.2,16.5,0.0,2.0,0,0,1,1,1,0.00,0.21,0.21,0.34
17,Martin Ødegaard,Arsenal,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
17,Martin Ødegaard,Arsenal,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
18,Noni Madueke,Arsenal,1,1,30,0,0,0,0,0,1.6,10.7,2.0,1.4,0,0,0,0,0,0.00,0.02,0.02,0.82
18,Noni Madueke,Arsenal,2,3,63,0,0,1,0,0,5.6,26.9,10.0,4.3,0,3,0,3,1,0.00,0.09,0.09,0.17
18,Noni Madueke,Arsenal,3,2,88,0,0,0,0,0,0.0,1.6,38.0,3.9,0,2,0,2,1,0.14,0.03,0.17,0.40
18,Noni Madueke,Arsenal,4,3,78,0,0,1,0,0,22.6,70.8,26.0,11.9,1,3,3,7,1,0.00,0.71,0.71,0.10
18,Noni Madueke,Arsenal,5,1,45,0,0,0,0,0,0.4,1.7,29.0,3.1,0,2,0,2,1,0.15,0.01,0.16,0.55
18,Noni Madueke,Arsenal,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
18,Noni Madueke,Arsenal,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
18,Noni Madueke,Arsenal,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
18,Noni Madueke,Arsenal,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
19,Gabriel Martinelli Silva,Arsenal,1,1,59,0,0,0,0,0,6.2,10.3,21.0,3.8,0,3,1,4,1,0.02,0.01,0.03,0.70
19,Gabriel Martinelli Silva,Arsenal,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
19,Gabriel Martinelli Silva,Arsenal,3,3,69,0,0,1,0,0,1.4,0.4,6.0,0.8,0,2,1,3,1,0.00,0.00,0.00,0.28
19,Gabriel Martinelli Silva,Arsenal,4,1,12,0,0,0,0,0,2.0,4.3,0.0,0.6,0,1,0,1,0,0.00,0.00,0.00,0.10
19,Gabriel Martinelli Silva,Arsenal,5,7,10,1,0,0,0,0,33.0,0.3,17.0,5.0,0,0,0,0,0,0.16,0.00,0.16,0.25
19,Gabriel Martinelli Silva,Arsenal,6,1,20,0,0,0,0,0,2.2,0.5,4.0,0.7,1,2,0,3,0,0.05,0.01,0.06,0.08
